Sequence_ID,Frame,Head_x,L_Sho_x,R_Sho_x,L_Elb_x,R_Elb_x,L_Wri_x,R_Wri_x,L_Hip_x,R_Hip_x,L_Kne_x,R_Kne_x,L_Ank_x,R_Ank_x,Head_y,L_Sho_y,R_Sho_y,L_Elb_y,R_Elb_y,L_Wri_y,R_Wri_y,L_Hip_y,R_Hip_y,L_Kne_y,R_Kne_y,L_Ank_y,R_Ank_y
1660,50,231.532,231.532,231.532,202.711,261.314,211.357,250.746,210.966,255.299,211.357,253.629,215.2,249.786,113.364,132.338,132.338,161.4,166.204,138.343,139.304,187.233,185.752,187.339,190.221,224.807,228.65
1660,51,231.532,231.532,231.532,202.711,261.314,211.357,250.746,210.823,255.383,212.318,252.668,215.2,249.786,110.482,129.456,129.456,159.479,162.361,136.421,135.461,184.137,183.079,187.339,190.221,224.807,228.65
1660,52,231.532,231.532,231.532,203.671,259.393,211.357,249.786,210.681,255.466,211.357,252.668,215.2,249.786,107.6,126.574,126.574,160.439,156.596,136.421,128.736,181.041,180.405,187.339,190.221,224.807,228.65
1660,53,230.571,230.571,230.571,201.75,260.354,210.396,250.746,209.578,254.589,211.357,252.668,215.2,249.786,100.875,119.849,119.849,152.754,154.675,133.539,128.736,174.103,173.889,187.339,191.182,224.807,228.65
1660,54,230.571,230.571,230.571,201.75,260.354,211.357,250.746,209.436,254.589,211.357,252.668,215.2,249.786,97.032,116.006,116.006,148.911,149.871,127.775,125.854,170.046,171.968,187.339,191.182,224.807,228.65
1660,55,230.571,230.571,230.571,200.789,261.314,211.357,250.746,209.436,254.589,209.436,252.668,215.2,249.786,94.15,113.124,113.124,146.029,146.029,122.971,122.011,169.086,171.007,190.221,191.182,224.807,228.65
1660,56,229.611,229.611,229.611,200.789,261.314,211.357,250.746,213.279,254.589,209.436,252.668,215.2,249.786,90.307,109.281,109.281,143.146,146.029,119.129,117.207,173.889,169.086,190.221,191.182,224.807,228.65
1660,57,229.611,229.611,229.611,200.789,260.354,211.357,250.746,208.475,254.589,209.436,252.668,215.2,249.786,86.464,105.438,105.438,140.264,142.186,116.246,114.325,165.243,167.164,191.182,191.182,224.807,228.65
1660,58,229.611,229.611,229.611,201.75,260.354,209.436,249.786,209.436,254.589,209.436,252.668,215.2,249.786,83.582,102.556,102.556,138.343,138.343,112.404,109.521,163.321,167.164,191.182,191.182,224.807,228.65
1660,59,229.611,229.611,229.611,201.75,262.275,209.436,249.786,209.436,253.629,209.436,251.707,215.2,249.786,82.621,101.596,101.596,131.618,135.461,108.561,105.679,160.439,165.243,191.182,190.221,224.807,228.65
1660,60,229.611,229.611,229.611,200.789,260.354,209.436,249.786,209.436,253.629,209.436,251.707,215.2,249.786,73.014,91.988,91.988,127.775,127.775,102.796,100.875,158.518,164.282,191.182,190.221,224.807,228.65
1660,61,228.65,228.65,228.65,199.829,260.354,209.436,250.746,209.436,246.904,209.436,251.707,215.2,249.786,69.171,88.146,88.146,122.971,122.011,98.954,97.993,155.636,160.439,191.182,189.261,224.807,228.65
1660,62,228.65,228.65,228.65,200.789,260.354,208.475,248.825,209.436,253.629,209.436,251.707,215.2,249.786,65.329,84.303,84.303,121.05,122.011,93.189,93.189,153.714,154.675,190.221,189.261,224.807,228.65
1660,63,228.65,228.65,228.65,200.789,260.354,209.436,248.825,209.436,251.707,209.436,251.707,215.2,249.786,61.486,80.46,80.46,117.207,115.286,89.346,87.425,150.832,150.832,189.261,189.261,224.807,228.65
1660,64,228.65,228.65,228.65,200.789,259.393,209.436,249.786,209.436,251.707,209.436,251.707,215.2,249.786,57.643,76.617,76.617,110.482,110.482,85.504,84.543,148.911,148.911,189.261,188.3,224.807,228.65
1660,65,228.65,228.65,228.65,200.789,259.393,210.396,248.825,209.436,250.746,210.396,250.746,215.2,249.786,55.721,74.696,74.696,105.679,105.679,79.739,79.739,146.029,146.989,188.3,185.418,224.807,228.65
1660,66,228.65,228.65,228.65,199.829,258.432,208.475,248.825,209.436,250.746,210.396,250.746,215.2,249.786,49.957,68.931,68.931,100.875,101.836,76.857,75.896,142.186,145.068,187.339,184.457,224.807,228.65
1660,67,228.65,228.65,228.65,199.829,258.432,208.475,247.864,209.436,250.746,210.396,250.746,215.2,249.786,44.193,63.167,63.167,97.993,97.032,72.054,70.132,139.304,143.146,187.339,184.457,224.807,228.65
1660,68,228.65,228.65,228.65,199.829,259.393,208.475,248.825,209.436,250.746,210.396,250.746,215.2,249.786,40.35,59.324,59.324,92.229,92.229,68.211,66.289,136.421,140.264,186.379,184.457,224.807,228.65
1660,69,227.689,227.689,227.689,200.789,259.393,208.475,248.825,209.436,250.746,210.396,249.786,215.2,249.786,37.468,56.442,56.442,87.425,87.425,63.407,61.486,134.5,136.421,185.418,183.496,224.807,228.65
1660,70,227.689,227.689,227.689,199.829,258.432,208.475,247.864,209.436,250.746,211.357,249.786,215.2,249.786,33.625,52.599,52.599,82.621,85.504,57.643,56.682,133.539,134.5,183.496,183.496,224.807,228.65
1660,71,228.65,228.65,228.65,199.829,258.432,210.396,247.864,209.436,250.746,211.357,249.786,215.2,249.786,29.782,48.756,48.756,78.779,81.661,55.721,55.721,132.579,132.579,183.496,183.496,224.807,228.65
1660,72,227.689,227.689,227.689,199.829,259.393,211.357,247.864,208.475,250.746,211.357,249.786,215.2,249.786,29.782,48.756,48.756,73.975,77.818,48.036,52.839,130.657,129.696,184.457,182.536,224.807,228.65
1660,73,227.689,227.689,227.689,199.829,256.511,210.396,246.904,208.475,251.707,211.357,249.786,215.2,249.786,28.821,47.796,47.796,73.014,72.054,47.075,48.036,128.736,127.775,184.457,182.536,224.807,228.65
1660,74,227.689,227.689,227.689,200.789,256.511,209.436,245.943,208.475,251.707,213.279,249.786,215.2,249.786,28.821,47.796,47.796,74.936,70.132,46.114,44.193,125.854,124.893,182.536,182.536,224.807,228.65
1660,75,227.689,227.689,227.689,200.789,256.511,209.436,245.943,208.475,252.668,213.279,249.786,215.2,249.786,27.861,46.835,46.835,73.975,71.093,45.154,42.271,122.971,122.011,182.536,182.536,224.807,228.65
1660,76,227.689,227.689,227.689,198.868,256.511,209.436,246.904,209.436,252.668,213.279,249.786,215.2,249.786,24.018,42.992,42.992,72.054,70.132,44.193,44.193,122.011,121.05,181.575,182.536,224.807,228.65
1660,77,227.689,227.689,227.689,200.789,256.511,209.436,246.904,209.436,251.707,213.279,249.786,215.2,249.786,23.057,42.031,42.031,71.093,70.132,44.193,44.193,122.011,122.011,181.575,182.536,224.807,228.65
1660,78,227.689,227.689,227.689,200.789,256.511,209.436,245.943,209.436,251.707,213.279,249.786,215.2,249.786,23.057,42.031,42.031,70.132,70.132,44.193,42.271,122.971,122.011,181.575,182.536,224.807,228.65
1660,79,227.689,227.689,227.689,200.789,256.511,209.436,245.943,210.396,250.746,213.279,249.786,215.2,249.786,22.096,41.071,41.071,70.132,70.132,44.193,42.271,122.971,122.971,180.614,182.536,224.807,228.65
1660,80,227.689,227.689,227.689,200.789,255.55,209.436,247.864,210.396,250.746,214.239,249.786,215.2,249.786,22.096,41.071,41.071,70.132,69.171,45.154,44.193,122.971,122.971,180.614,182.536,224.807,228.65
1661,1,193.5,193.5,193.5,150.0,150.0,,,,222.0,223.5,223.5,220.5,220.5,-17.25,15.3,15.3,50.25,50.25,,,,145.5,248.25,248.25,339.0,339.0
1661,2,195.75,195.75,195.75,150.75,150.75,,,,224.25,222.75,222.75,219.75,219.75,-17.25,15.3,15.3,48.0,48.0,,,,145.5,249.0,249.0,338.25,338.25
1661,3,197.25,197.25,197.25,149.25,149.25,,,,225.75,218.659,218.659,219.0,219.0,-16.5,16.05,16.05,48.75,48.75,,,,146.25,247.091,247.091,338.25,338.25
1661,4,199.5,199.5,199.5,151.5,151.5,,,,228.0,215.318,215.318,219.0,219.0,-16.5,16.05,16.05,48.75,48.75,,,,146.25,244.432,244.432,338.25,338.25
1661,5,201.75,201.75,201.75,151.5,151.5,,,,230.25,211.977,211.977,219.0,219.0,-15.75,16.8,16.8,50.25,50.25,,,,147.0,242.523,242.523,338.25,338.25
1661,6,204.75,204.75,204.75,152.25,152.25,,,,233.25,209.386,209.386,219.0,219.0,-15.75,16.8,16.8,51.75,51.75,,,,147.0,239.864,239.864,338.25,338.25
1661,7,209.25,209.25,209.25,151.5,151.5,,,,237.75,208.295,208.295,219.0,219.0,-21.75,10.8,10.8,53.25,53.25,,,,141.0,231.205,231.205,338.25,338.25
1661,8,210.75,210.75,210.75,150.75,150.75,,,,239.25,204.205,204.205,219.0,219.0,-18.75,13.8,13.8,54.75,54.75,,,,144.0,231.545,231.545,338.25,338.25
1661,9,212.25,212.25,212.25,152.422,152.422,,,,240.75,200.114,200.114,219.0,219.0,-15.75,16.8,16.8,57.623,57.623,,,,147.0,231.886,231.886,338.25,338.25
1661,10,214.5,214.5,214.5,154.843,154.843,,,,243.0,196.773,196.773,219.0,219.0,-12.75,19.8,19.8,60.497,60.497,,,,150.0,232.227,232.227,338.25,338.25
1661,11,212.25,212.25,212.25,152.765,152.765,,,,240.75,188.932,188.932,219.0,219.0,0.75,33.3,33.3,73.87,73.87,,,,163.5,243.068,243.068,338.25,338.25
1661,12,213.75,213.75,213.75,154.437,154.437,,,,242.25,184.841,184.841,219.0,219.0,5.25,37.8,37.8,78.244,78.244,,,,168.0,244.909,244.909,338.25,338.25
1661,13,214.5,214.5,214.5,155.358,155.358,,,,243.0,180.0,180.0,218.25,218.25,9.75,42.3,42.3,82.617,82.617,,,,172.5,246.75,246.75,338.25,338.25
1661,14,216.0,216.0,216.0,157.03,157.03,,,,244.5,173.25,173.25,218.25,218.25,13.5,46.05,46.05,86.241,86.241,,,,176.25,246.75,246.75,338.25,338.25
1661,15,216.75,216.75,216.75,157.952,157.952,,,,245.25,171.0,171.0,228.0,218.25,18.0,50.55,50.55,90.614,90.614,,,,180.75,248.25,248.25,310.5,338.25
1661,16,217.295,217.295,217.295,158.669,158.669,,,,245.795,167.25,167.25,227.25,218.25,22.977,55.527,55.527,95.465,95.465,,,,185.727,246.75,246.75,310.5,338.25
1661,17,217.841,217.841,217.841,159.386,159.386,,,,246.341,167.25,167.25,227.25,218.25,27.955,60.505,60.505,100.316,100.316,,,,190.705,247.5,247.5,310.5,338.25
1661,18,218.386,218.386,218.386,160.103,160.103,,,,246.886,165.75,165.75,222.75,218.25,32.932,65.482,65.482,105.167,105.167,,,,195.682,248.25,248.25,309.75,338.25
1661,19,218.932,218.932,218.932,160.82,160.82,,,,247.432,165.0,165.0,222.0,218.25,37.909,70.459,70.459,110.018,110.018,,,,200.659,249.0,249.0,309.75,338.25
1661,20,219.477,219.477,219.477,161.538,161.538,,,,247.977,163.5,163.5,222.0,218.25,42.886,75.436,75.436,114.868,114.868,,,,205.636,249.75,249.75,309.75,338.25
1661,21,220.023,220.023,220.023,162.255,162.255,,,,248.523,165.75,165.75,221.25,218.25,47.864,80.414,80.414,119.719,119.719,,,,210.614,253.5,253.5,309.75,338.25
1661,22,220.568,220.568,220.568,162.972,162.972,,,,249.068,161.25,161.25,221.25,218.25,52.841,85.391,85.391,124.57,124.57,,,,215.591,251.25,251.25,309.0,338.25
1661,23,221.114,221.114,221.114,163.689,163.689,,,,249.614,162.75,162.75,221.25,218.25,57.818,90.368,90.368,129.421,129.421,,,,220.568,252.0,252.0,309.0,338.25
1661,24,221.659,221.659,221.659,164.406,164.406,,,,250.159,160.5,160.5,220.5,218.25,62.795,95.345,95.345,134.271,134.271,,,,225.545,252.0,252.0,309.0,338.25
1661,25,222.205,222.205,222.205,165.123,165.123,,,,250.705,165.0,165.0,220.5,218.25,67.773,100.323,100.323,139.122,139.122,,,,230.523,263.25,263.25,309.0,338.25
1661,26,222.75,222.75,222.75,165.84,165.84,,,,251.25,173.25,160.5,220.5,218.25,72.75,105.3,105.3,143.973,143.973,,,,235.5,235.5,259.5,309.0,338.25
1661,27,222.75,222.75,222.75,166.012,166.012,,,,251.25,172.5,160.5,220.5,218.25,75.75,108.3,108.3,146.846,146.846,,,,238.5,237.0,259.5,309.0,338.25
1661,28,223.5,223.5,223.5,166.934,166.934,,,,252.0,172.5,159.75,219.75,218.25,78.75,111.3,111.3,149.72,149.72,,,,241.5,239.25,260.25,309.0,338.25
1661,29,224.25,224.25,224.25,167.855,167.855,,,,252.75,172.5,159.75,219.75,218.25,82.5,115.05,115.05,153.343,153.343,,,,245.25,238.5,260.25,309.0,338.25
1661,30,224.25,224.25,224.25,168.027,168.027,,,,252.75,172.5,159.0,219.75,218.25,85.5,118.05,118.05,156.217,156.217,,,,248.25,239.25,261.0,309.75,338.25
1661,31,225.0,225.0,225.0,168.949,168.949,,,,253.5,172.5,159.0,219.75,218.25,89.25,121.8,121.8,159.84,159.84,,,,252.0,239.25,261.0,309.75,338.25
1661,32,225.0,225.0,225.0,169.12,169.12,,,,253.5,171.75,159.0,221.25,218.25,93.75,126.3,126.3,164.214,164.214,,,,256.5,239.25,260.25,310.5,338.25
1661,33,225.75,225.75,225.75,170.042,170.042,,,,254.25,172.5,159.75,220.5,218.25,97.5,130.05,130.05,167.837,167.837,,,,260.25,241.5,260.25,309.0,338.25
1661,34,233.25,233.25,233.25,177.714,177.714,,,,254.25,173.25,160.5,220.5,218.25,98.25,130.8,130.8,168.461,168.461,,,,264.75,241.5,260.25,310.5,338.25
1661,35,231.75,231.75,231.75,176.386,176.386,,,,254.25,173.25,161.25,221.25,218.25,103.5,136.05,136.05,173.584,173.584,,,,269.25,240.0,260.25,310.5,338.25
1661,36,230.25,230.25,230.25,175.057,175.057,,,,255.0,162.0,162.0,221.25,218.25,106.5,139.05,139.05,176.458,176.458,,,,273.75,260.25,260.25,310.5,338.25
1661,37,229.5,229.5,229.5,174.479,174.479,,,,255.0,162.0,162.0,221.25,218.25,109.5,142.05,142.05,179.331,179.331,,,,273.75,259.5,259.5,310.5,338.25
1661,38,229.5,229.5,229.5,174.651,174.651,,,,254.25,162.0,162.0,221.25,218.25,111.75,144.3,144.3,181.455,181.455,,,,275.25,259.5,259.5,310.5,338.25
1661,39,229.5,229.5,229.5,174.822,174.822,,,,254.25,162.0,162.0,221.25,218.25,114.75,147.3,147.3,184.328,184.328,,,,276.0,258.75,258.75,310.5,338.25
1661,40,228.75,228.75,228.75,174.244,174.244,,,,254.25,162.75,162.75,221.25,218.25,114.75,147.3,147.3,184.202,184.202,,,,277.5,258.75,258.75,310.5,338.25
1661,41,228.75,228.75,228.75,174.416,174.416,,,,254.25,162.75,162.75,221.25,218.25,115.5,148.05,148.05,184.825,184.825,,,,278.25,258.0,258.0,310.5,338.25
1661,42,227.25,227.25,227.25,173.087,173.087,,,,253.5,162.0,162.0,221.25,218.25,114.75,147.3,147.3,183.949,183.949,,,,276.0,258.0,258.0,310.5,338.25
1661,43,226.5,226.5,226.5,172.509,172.509,,,,253.5,162.0,162.0,221.25,218.25,114.0,146.55,146.55,183.072,183.072,,,,274.5,258.0,258.0,310.5,338.25
1661,44,225.75,225.75,225.75,171.931,171.931,,,,253.5,162.0,162.0,221.25,218.25,113.25,145.8,145.8,182.196,182.196,,,,272.25,258.0,258.0,310.5,339.0
1661,45,225.0,225.0,225.0,171.352,171.352,,,,253.5,162.0,162.0,221.25,218.25,112.5,145.05,145.05,181.319,181.319,,,,270.75,258.0,258.0,310.5,339.0
1661,46,225.0,225.0,225.0,171.524,171.524,,,,253.5,161.25,161.25,221.25,218.25,110.25,142.8,142.8,178.943,178.943,,,,268.5,258.0,258.0,310.5,339.0
1661,47,224.25,224.25,224.25,170.946,170.946,,,,252.75,161.25,161.25,221.25,218.25,106.5,139.05,139.05,175.066,175.066,,,,265.5,258.0,258.0,310.5,339.0
1661,48,223.5,223.5,223.5,170.367,170.367,,,,252.75,173.25,161.25,220.5,218.25,104.25,136.8,136.8,172.69,172.69,,,,263.25,240.0,258.0,309.75,339.0
1661,49,222.75,222.75,222.75,169.789,169.789,,,,252.0,173.25,161.25,221.25,218.25,102.0,134.55,134.55,170.313,170.313,,,,261.0,240.0,258.0,311.25,339.0
1661,50,222.0,222.0,222.0,169.211,169.211,,,,252.0,172.5,161.25,222.0,218.25,98.25,130.8,130.8,166.437,166.437,,,,258.0,240.75,257.25,310.5,339.0
1661,51,222.0,222.0,222.0,169.383,169.383,,,,252.0,172.5,161.25,221.25,218.25,93.75,126.3,126.3,161.81,161.81,,,,255.75,240.75,257.25,310.5,339.0
1661,52,220.5,220.5,220.5,168.054,168.054,,,,252.0,173.25,161.25,221.25,218.25,91.5,124.05,124.05,159.434,159.434,,,,252.75,240.0,257.25,309.75,339.0
1661,53,219.0,219.0,219.0,166.726,166.726,,,,251.25,172.5,160.5,221.25,218.25,87.75,120.3,120.3,155.557,155.557,,,,250.5,238.5,257.25,310.5,339.0
1661,54,219.0,219.0,219.0,166.898,166.898,,,,251.25,173.25,160.5,221.25,218.25,85.5,118.05,118.05,153.181,153.181,,,,248.25,238.5,257.25,309.75,339.0
1661,55,217.5,217.5,217.5,165.569,165.569,,,,251.25,173.25,160.5,222.0,218.25,81.75,114.3,114.3,149.304,149.304,,,,245.25,237.0,258.0,310.5,339.0
1661,56,216.75,216.75,216.75,164.991,164.991,,,,251.25,162.75,162.75,221.25,218.25,79.5,112.05,112.05,146.928,146.928,,,,243.0,261.75,261.75,309.75,339.0
1661,57,216.0,216.0,216.0,164.413,164.413,,,,250.5,154.5,154.5,221.25,218.25,77.25,109.8,109.8,144.551,144.551,,,,241.5,255.0,255.0,309.0,339.0
1661,58,216.0,216.0,216.0,164.584,164.584,,,,250.5,155.25,155.25,221.25,219.0,75.0,107.55,107.55,142.175,142.175,,,,239.25,255.0,255.0,310.5,339.0
1661,59,216.0,216.0,216.0,164.756,164.756,,,,249.75,155.25,155.25,221.25,219.0,72.0,104.55,104.55,139.048,139.048,,,,237.75,254.25,254.25,309.75,339.0
1661,60,215.25,215.25,215.25,164.178,164.178,,,,249.0,155.25,155.25,221.25,219.0,70.5,103.05,103.05,137.422,137.422,,,,235.5,255.0,255.0,309.75,339.0
1661,61,220.5,220.5,220.5,169.599,169.599,,,,249.0,154.5,154.5,221.25,219.0,71.25,103.8,103.8,138.045,138.045,,,,234.0,255.0,255.0,309.75,339.0
1661,62,220.5,220.5,220.5,169.771,169.771,,,,249.0,153.75,153.75,221.25,219.0,71.25,103.8,103.8,137.919,137.919,,,,234.0,255.75,255.75,309.0,339.0
1661,63,219.75,219.75,219.75,169.193,169.193,,,,248.25,153.75,153.75,220.5,219.0,70.5,103.05,103.05,137.042,137.042,,,,233.25,255.75,255.75,309.75,339.0
1661,64,222.0,222.0,222.0,171.614,171.614,,,,250.5,153.75,153.75,221.25,219.0,55.5,88.05,88.05,121.916,121.916,,,,218.25,256.5,256.5,310.5,339.0
1661,65,221.25,221.25,221.25,171.036,171.036,,,,249.75,153.75,153.75,221.25,219.0,53.25,85.8,85.8,119.539,119.539,,,,216.0,256.5,256.5,309.75,339.0
1661,66,220.5,220.5,220.5,170.458,170.458,,,,249.0,153.75,153.75,221.25,219.0,51.75,84.3,84.3,117.913,117.913,,,,214.5,256.5,256.5,309.75,339.0
1661,67,219.75,219.75,219.75,169.88,169.88,,,,248.25,153.75,153.75,222.0,219.0,49.5,82.05,82.05,115.536,115.536,,,,212.25,256.5,256.5,310.5,339.0
1661,68,219.75,219.75,219.75,170.051,170.051,,,,248.25,153.75,153.75,221.25,219.0,47.25,79.8,79.8,113.16,113.16,,,,210.0,256.5,256.5,310.5,339.0
1661,69,218.625,218.625,218.625,169.098,169.098,,,,247.125,153.75,153.75,222.0,219.0,46.406,78.956,78.956,112.189,112.189,,,,209.156,255.75,255.75,309.0,339.0
1661,70,217.5,217.5,217.5,168.145,168.145,,,,246.0,153.75,153.75,221.25,219.0,45.562,78.113,78.113,111.219,111.219,,,,208.312,255.75,255.75,309.75,339.0
1661,71,216.375,216.375,216.375,167.191,167.191,,,,244.875,153.75,153.75,222.0,219.0,44.719,77.269,77.269,110.249,110.249,,,,207.469,255.75,255.75,309.75,339.0
1661,72,215.25,215.25,215.25,166.238,166.238,,,,243.75,153.0,153.0,222.0,219.0,43.875,76.425,76.425,109.279,109.279,,,,206.625,255.75,255.75,310.5,339.0
1661,73,214.125,214.125,214.125,165.285,165.285,,,,242.625,152.25,152.25,220.5,219.0,43.031,75.581,75.581,108.308,108.308,,,,205.781,256.5,256.5,309.0,339.0
1661,74,213.0,213.0,213.0,164.331,164.331,,,,241.5,151.5,151.5,222.0,219.0,42.188,74.738,74.738,107.338,107.338,,,,204.938,256.5,256.5,309.75,339.0
1661,75,211.875,211.875,211.875,163.378,163.378,,,,240.375,150.75,150.75,221.25,219.0,41.344,73.894,73.894,106.368,106.368,,,,204.094,257.25,257.25,309.0,339.0
1661,76,210.75,210.75,210.75,162.425,162.425,,,,239.25,151.5,151.5,222.0,219.0,40.5,73.05,73.05,105.398,105.398,,,,203.25,256.5,256.5,309.0,339.0
1661,77,209.25,209.25,209.25,161.096,161.096,,,,237.75,151.5,151.5,222.0,219.0,38.25,70.8,70.8,103.021,103.021,,,,201.0,255.75,255.75,310.5,339.0
1661,78,207.75,207.75,207.75,159.768,159.768,,,,236.25,151.5,151.5,222.75,219.0,34.5,67.05,67.05,99.145,99.145,,,,197.25,255.0,255.0,310.5,339.0
1661,79,206.25,206.25,206.25,158.44,158.44,,,,234.75,152.25,152.25,221.25,219.0,31.5,64.05,64.05,96.018,96.018,,,,194.25,254.25,254.25,310.5,339.0
1661,80,204.75,204.75,204.75,157.111,157.111,,,,233.25,153.75,153.75,222.0,219.0,28.5,61.05,61.05,92.892,92.892,,,,191.25,254.25,254.25,308.25,339.0
1661,81,203.25,203.25,203.25,155.783,155.783,,,,231.75,154.5,154.5,220.5,219.0,26.25,58.8,58.8,90.515,90.515,,,,189.0,253.5,253.5,308.25,339.0
1661,82,201.75,201.75,201.75,154.455,154.455,,,,230.25,159.75,159.75,221.25,219.0,23.25,55.8,55.8,87.389,87.389,,,,186.0,255.0,255.0,309.0,339.0
1661,83,200.25,200.25,200.25,153.127,153.127,,,,228.75,159.0,159.0,221.25,219.0,20.25,52.8,52.8,84.262,84.262,,,,183.0,250.5,250.5,309.75,339.0
1661,84,199.5,199.5,199.5,152.548,152.548,,,,228.0,161.25,161.25,222.0,219.0,17.25,49.8,49.8,81.136,81.136,,,,180.0,249.0,249.0,308.25,339.0
1661,85,198.75,198.75,198.75,151.97,151.97,,,,227.25,164.25,164.25,222.75,219.0,14.25,46.8,46.8,78.009,78.009,,,,177.0,248.25,248.25,311.25,339.0
1661,86,198.0,198.0,198.0,151.392,151.392,,,,226.5,175.5,175.5,229.5,219.0,11.25,43.8,43.8,74.883,74.883,,,,174.0,249.75,249.75,310.5,339.0
1661,87,196.5,196.5,196.5,150.063,150.063,,,,225.0,177.875,177.875,229.5,219.0,6.0,38.55,38.55,69.506,69.506,,,,168.75,246.062,246.062,310.5,339.0
1661,88,195.0,195.0,195.0,148.735,148.735,,,,223.5,180.25,180.25,229.5,219.0,1.5,34.05,34.05,64.88,64.88,,,,164.25,243.125,243.125,310.5,339.0
1661,89,195.0,195.0,195.0,148.907,148.907,,,,223.5,184.125,184.125,229.5,219.0,-1.5,31.05,31.05,61.753,61.753,,,,161.25,241.688,241.688,310.5,339.0
1661,90,194.25,194.25,194.25,148.328,148.328,,,,222.75,187.25,187.25,229.5,219.0,-4.5,28.05,28.05,58.627,58.627,,,,158.25,240.25,240.25,310.5,339.0
1661,91,195.0,195.0,195.0,149.25,149.25,,,,223.5,191.875,191.875,223.5,219.0,-7.5,25.05,25.05,55.5,55.5,,,,155.25,238.812,238.812,310.5,339.0
1661,92,194.25,194.25,194.25,149.25,149.25,,,,222.75,195.0,195.0,223.5,219.0,-9.0,23.55,23.55,54.75,54.75,,,,153.75,238.875,238.875,310.5,339.0
1661,93,194.25,194.25,194.25,149.25,149.25,,,,222.75,198.875,198.875,223.5,219.0,-9.75,22.8,22.8,53.25,53.25,,,,153.0,239.688,239.688,310.5,339.0
1661,94,194.25,194.25,194.25,149.25,149.25,,,,222.75,202.75,202.75,223.5,219.0,-11.25,21.3,21.3,52.625,52.625,,,,151.5,239.75,239.75,310.5,339.0
