sequence_id,frame_num,viewpoint,Head_x,Head_y,L_Sho_x,L_Sho_y,R_Sho_x,R_Sho_y,L_Elb_x,L_Elb_y,R_Elb_x,R_Elb_y,L_Wri_x,L_Wri_y,R_Wri_x,R_Wri_y,L_Hip_x,L_Hip_y,R_Hip_x,R_Hip_y,L_Kne_x,L_Kne_y,R_Kne_x,R_Kne_y,L_Ank_x,L_Ank_y,R_Ank_x,R_Ank_y
0483,28,back,253.333,7.333,288.667,18.667,244.667,36.667,331.333,41.333,236.0,82.667,358.0,59.333,233.067,69.333,321.333,80.0,290.667,84.0,290.0,136.667,316.667,141.333,281.333,183.333,356.667,178.667
0483,29,back,252.667,7.333,287.333,19.333,242.667,36.0,331.333,40.667,231.333,67.333,358.0,58.0,230.533,49.333,321.333,78.667,289.333,82.0,290.0,139.333,318.0,140.0,281.333,183.333,360.0,178.0
0483,30,back,252.667,7.333,282.0,14.667,241.333,35.333,331.333,40.667,226.667,50.0,360.0,55.333,228.667,29.333,321.333,77.333,288.667,80.667,290.0,139.333,319.333,138.667,281.333,183.333,363.333,178.0
0483,31,back,252.667,7.333,286.0,19.333,243.333,33.333,330.0,40.0,227.333,38.667,357.333,54.667,227.455,27.576,320.667,76.667,288.0,79.333,290.0,136.0,321.333,137.333,281.333,183.333,365.333,178.667
0483,32,back,252.0,7.333,285.333,18.0,242.0,30.0,328.667,39.333,224.667,28.0,356.667,54.0,225.576,25.818,320.0,76.0,287.333,78.667,289.333,138.667,320.667,136.667,281.333,183.333,363.333,178.667
0483,33,back,252.0,7.333,285.333,17.333,239.333,30.0,327.333,38.667,224.0,18.0,356.667,56.667,224.364,24.061,319.333,76.0,286.667,78.667,289.333,138.667,319.333,136.0,281.333,183.333,362.0,178.667
0483,34,back,252.0,7.333,284.667,16.667,240.0,23.333,326.667,38.0,223.333,9.333,354.667,54.667,223.152,22.303,318.667,75.333,286.667,77.333,289.333,138.667,318.0,135.333,281.333,183.333,360.0,178.0
0483,35,back,252.0,7.333,284.667,15.333,242.0,21.333,325.333,37.333,222.667,7.333,353.333,56.0,221.939,20.545,318.667,75.333,286.667,76.667,288.667,138.667,317.333,134.667,281.333,183.333,358.0,178.0
0483,36,back,252.0,7.333,284.667,14.0,242.0,20.0,324.0,38.0,216.667,7.333,352.667,57.333,220.727,18.788,318.667,74.667,286.667,76.0,288.667,138.667,316.0,134.0,281.333,183.333,356.667,178.0
0483,37,back,252.0,7.333,285.333,12.667,242.0,19.333,324.0,36.667,215.333,12.667,350.0,58.667,219.515,17.03,318.667,74.667,287.333,75.333,288.667,138.667,315.333,133.333,281.333,183.333,356.0,178.0
0483,38,back,252.0,7.333,286.0,11.333,238.0,18.667,322.667,36.667,214.0,16.667,348.0,60.667,218.303,15.273,318.667,74.0,287.333,74.667,288.667,138.0,314.667,132.667,281.333,183.333,354.667,177.333
0483,39,back,252.0,7.333,286.667,10.667,238.0,18.0,323.333,38.667,212.667,20.667,345.333,62.667,217.091,13.515,318.667,74.0,288.0,74.667,288.0,138.0,313.333,130.0,281.333,183.333,354.0,177.333
0483,40,back,252.0,7.333,286.667,10.667,238.667,18.0,321.333,36.667,211.333,25.333,342.0,64.0,215.879,11.758,318.667,73.333,288.667,74.0,288.0,138.0,312.0,130.0,281.333,183.333,352.667,177.333
0483,41,back,252.0,7.333,286.667,10.667,238.667,18.0,320.667,37.333,214.0,25.333,339.333,66.0,214.667,10.0,318.667,73.333,290.0,74.0,288.0,138.0,312.0,130.0,281.333,183.333,352.667,177.333
0483,42,back,252.0,7.333,286.667,10.667,242.667,15.333,320.0,37.333,215.333,35.333,336.667,66.667,213.333,14.0,318.667,72.667,290.667,73.333,288.0,138.0,312.0,130.0,281.333,183.333,352.667,177.333
0483,43,back,252.0,7.333,286.667,10.667,238.667,18.0,319.333,37.333,217.333,41.333,334.667,68.0,211.333,24.667,319.333,72.667,291.333,73.333,288.0,138.0,312.0,130.0,281.333,183.333,352.667,177.333
0484,0,back,229.333,40.667,223.333,66.667,201.333,40.667,202.667,105.333,169.333,34.667,206.0,150.0,136.0,25.333,170.0,96.0,128.667,93.333,182.667,179.333,154.0,184.0,181.333,220.0,158.0,245.333
0484,1,back,231.333,42.0,228.0,67.333,203.333,42.0,202.667,97.333,171.333,36.0,205.333,136.0,138.0,26.667,172.0,96.667,131.333,92.667,184.667,177.333,156.0,188.667,181.333,218.667,159.333,237.333
0484,2,back,233.333,43.333,229.333,68.0,205.333,43.333,205.333,90.0,173.333,37.333,204.0,123.333,140.0,28.0,174.0,96.667,134.667,92.667,186.0,176.0,159.333,186.0,182.0,217.333,159.333,234.0
0484,3,back,235.333,44.667,228.667,68.0,207.333,44.667,206.667,82.0,175.333,38.667,203.333,111.333,142.0,29.333,176.667,97.333,138.0,92.667,188.667,178.667,162.667,182.667,182.667,216.0,160.667,222.667
0484,4,back,237.333,46.0,230.0,68.0,209.333,46.0,208.667,73.333,177.333,40.0,202.667,98.667,144.0,30.667,178.667,97.333,140.667,92.667,190.667,178.0,160.667,172.0,184.0,218.667,160.0,217.333
0484,5,back,240.0,47.333,232.0,68.0,212.0,47.333,210.667,65.333,180.0,41.333,202.0,86.667,146.667,32.0,181.333,98.0,144.667,92.667,193.333,177.333,164.958,170.458,184.0,218.0,166.061,214.303
0484,6,back,240.667,49.333,234.0,70.0,212.667,49.333,213.333,68.0,180.667,43.333,204.667,86.0,147.333,34.0,182.667,100.0,148.0,94.0,194.0,177.333,167.25,169.583,182.667,214.667,170.121,211.939
0484,7,back,242.0,51.333,236.0,72.0,214.0,51.333,216.0,71.333,182.0,45.333,210.0,83.333,148.667,36.0,184.0,101.333,152.0,95.333,194.667,176.667,170.208,168.708,184.0,212.667,174.848,209.576
0484,8,back,242.667,53.333,238.667,74.0,214.667,53.333,216.667,74.667,182.667,47.333,211.333,82.667,149.333,38.0,186.0,104.0,156.667,97.333,195.333,176.667,172.5,167.833,184.0,212.0,178.909,207.212
0484,9,back,244.0,55.333,240.667,76.0,216.0,55.333,222.0,76.0,184.0,49.333,212.0,82.0,150.667,40.0,187.333,105.333,160.667,98.667,196.0,176.0,175.458,166.958,184.0,212.0,183.636,204.848
0484,10,back,247.333,64.667,242.667,78.667,219.333,64.667,226.667,78.667,187.333,58.667,214.0,82.0,154.0,49.333,186.0,112.667,166.0,104.667,196.667,176.0,180.417,173.417,184.0,211.333,190.364,209.818
0484,11,back,246.0,57.333,244.0,80.0,218.0,57.333,228.667,86.667,188.0,58.0,218.0,96.0,155.333,49.333,188.0,116.0,168.667,106.667,196.0,175.333,180.708,163.208,180.667,207.333,192.424,198.121
0484,12,back,246.667,58.0,245.333,81.333,218.667,58.0,230.667,95.333,188.667,57.333,222.0,110.667,156.667,50.667,195.333,113.333,171.333,108.0,194.667,175.333,183.0,161.0,175.333,198.0,196.485,194.424
0484,13,back,248.0,58.667,248.667,84.667,220.0,58.667,232.667,104.0,187.333,55.333,226.0,124.667,161.333,50.0,198.0,116.0,174.0,110.0,194.0,175.333,185.958,158.792,170.667,189.333,201.212,190.727
0484,14,back,248.667,59.333,250.0,86.0,220.667,59.333,234.667,112.0,190.667,55.333,229.333,140.0,162.667,51.333,201.333,118.667,176.667,112.0,190.0,176.0,188.25,156.583,162.667,180.667,205.273,187.03
0484,15,back,250.0,60.667,249.333,86.667,222.0,60.667,239.394,111.333,192.667,56.0,235.394,134.909,164.667,52.0,205.333,121.333,179.333,114.0,190.0,178.0,191.208,155.042,154.667,172.0,210.0,184.0
0484,16,back,251.333,60.0,250.667,88.0,225.333,61.333,244.121,108.667,197.333,56.667,241.455,127.818,172.0,50.667,205.333,120.0,180.667,110.0,183.333,171.333,194.167,151.5,149.333,155.333,210.667,184.0
0484,17,back,252.667,60.0,252.667,90.0,228.0,62.667,248.848,106.667,200.0,56.667,247.515,121.394,179.333,50.0,205.333,118.0,184.667,102.0,178.0,162.0,197.125,148.625,141.333,143.333,210.667,184.0
0484,18,back,254.0,60.0,254.0,92.667,232.0,63.333,253.576,104.667,204.0,58.0,253.576,114.97,186.667,48.667,206.0,116.667,187.333,98.0,171.333,156.0,200.083,145.75,133.333,132.0,211.333,184.0
0484,19,back,255.333,60.667,256.667,94.0,235.333,64.667,258.303,103.333,208.667,59.333,259.636,109.212,194.0,47.333,206.0,115.333,190.0,94.667,164.667,149.333,203.042,143.542,124.0,120.667,213.333,186.0
0484,20,back,257.333,61.333,258.667,96.0,239.333,66.0,263.697,102.0,213.333,60.667,266.364,103.455,191.333,45.333,206.667,114.0,193.333,91.333,158.0,143.333,206.667,141.333,118.0,106.0,214.0,186.0
0484,21,back,257.333,65.333,257.333,93.333,238.667,65.333,267.091,104.0,216.0,61.333,271.091,101.03,197.333,44.667,205.333,110.667,192.667,90.667,156.667,140.0,206.667,140.0,120.0,104.667,212.0,184.667
0484,22,back,258.0,64.0,258.667,91.333,238.667,64.667,271.152,100.667,214.667,60.0,276.485,93.273,193.333,42.0,204.667,108.0,192.0,89.333,156.667,138.0,206.667,138.667,125.333,100.0,212.0,184.667
0484,23,back,258.667,63.333,259.333,88.667,238.0,64.0,275.212,98.0,213.333,57.333,281.879,86.182,189.333,40.0,203.333,105.333,191.333,88.667,156.0,135.333,207.333,138.0,130.0,96.667,211.333,184.667
0484,24,back,259.333,61.333,260.0,86.0,237.333,63.333,279.273,94.0,212.0,56.0,287.273,77.758,186.0,38.0,202.667,102.0,190.0,92.0,158.0,134.0,207.333,136.667,133.333,94.0,211.333,184.667
0484,25,back,259.333,62.667,261.333,84.0,237.333,63.333,282.667,93.333,211.333,54.0,292.0,72.667,179.333,34.667,202.0,99.333,190.667,91.333,158.0,131.333,208.0,136.0,138.0,91.333,211.333,184.667
0484,26,back,260.0,61.333,262.0,83.333,237.333,61.333,278.667,98.667,210.0,56.0,287.333,87.333,179.333,42.667,203.333,98.667,191.333,91.333,161.333,132.667,208.667,136.667,140.0,98.0,211.333,184.667
0484,27,back,260.667,60.0,263.333,82.667,239.333,58.667,276.0,103.333,208.667,58.0,281.333,104.0,179.333,50.667,204.667,98.0,191.333,90.667,167.333,135.333,210.0,137.333,142.0,104.667,211.333,184.667
0484,28,back,260.667,58.667,264.667,82.0,240.0,58.0,272.667,108.667,208.0,59.333,277.333,120.0,182.0,58.0,206.667,98.0,192.0,90.667,174.0,138.0,211.333,138.0,144.0,111.333,211.333,184.667
0484,29,back,264.667,56.667,265.333,82.0,241.333,57.333,270.0,113.333,205.333,62.0,273.333,133.333,182.667,65.333,208.0,97.333,192.0,90.0,180.0,140.667,212.667,138.667,146.667,118.0,211.333,184.667
0484,30,back,266.0,56.0,266.667,81.333,242.667,56.667,268.0,118.667,206.667,61.333,274.667,132.667,184.0,64.667,210.0,96.667,192.667,90.0,186.667,144.0,214.0,138.0,148.667,125.333,211.333,184.667
0484,31,back,264.0,56.0,268.0,81.333,243.333,56.667,264.0,112.667,204.667,61.333,272.667,132.667,182.0,64.667,212.0,96.0,193.333,90.0,198.667,144.0,212.0,138.0,154.667,137.333,211.333,184.667
0484,32,back,266.667,55.333,268.667,80.667,244.667,57.333,258.667,109.333,207.333,60.667,275.333,132.0,184.667,64.0,214.0,96.0,194.667,90.0,210.0,146.667,214.667,137.333,166.667,149.333,211.333,184.667
0484,33,back,268.667,54.667,270.0,80.667,245.333,57.333,253.333,104.0,209.333,60.0,277.333,131.333,186.667,63.333,213.333,98.667,195.333,90.0,221.333,146.667,216.667,136.667,178.667,161.333,211.333,184.667
0484,34,back,271.333,54.0,274.0,80.667,247.333,57.333,248.667,98.0,212.0,59.333,280.0,130.667,189.333,62.667,216.0,98.667,196.667,90.0,232.667,147.333,219.333,136.0,190.667,173.333,211.333,184.667
0485,0,back,276.0,27.333,278.0,54.667,246.667,30.0,269.333,95.333,204.667,30.0,280.667,156.667,173.333,46.667,240.667,89.333,180.0,82.667,239.333,176.667,210.0,194.0,242.667,233.333,223.333,245.333
0485,1,back,274.667,29.333,278.667,56.667,245.333,32.0,268.667,91.333,203.333,32.0,279.333,150.667,172.0,48.667,238.0,90.0,180.0,84.0,236.0,172.667,206.667,188.667,238.533,232.133,223.333,248.0
0485,2,back,274.0,31.333,276.667,54.0,244.667,34.0,260.667,69.333,202.667,34.0,271.333,110.667,171.333,50.667,236.0,91.333,179.333,85.333,234.0,166.667,204.667,183.333,235.067,230.933,220.667,243.333
0485,3,back,273.333,33.333,276.667,53.333,244.0,36.0,260.0,60.667,202.0,36.0,268.0,98.667,170.667,52.667,234.0,92.667,179.333,86.667,231.333,168.667,201.333,174.0,231.6,229.733,216.0,234.667
0485,4,back,272.0,35.333,275.667,56.2,242.667,38.0,259.185,63.778,200.667,38.0,264.667,81.333,169.333,54.667,232.0,94.0,179.333,88.0,229.333,168.667,200.667,170.0,227.467,228.533,211.333,212.0
0485,5,back,267.333,36.667,271.333,58.4,238.0,39.333,255.037,66.222,196.0,39.333,259.75,84.333,164.667,56.0,230.0,95.333,179.333,89.333,227.333,169.333,199.333,168.0,220.0,226.667,205.333,208.0
0485,6,back,266.667,42.667,271.0,65.267,237.333,45.333,254.889,73.333,195.333,45.333,258.833,92.0,164.0,62.0,226.667,97.333,179.333,91.333,225.333,170.0,196.667,168.0,214.667,226.667,190.667,198.0
0485,7,back,267.333,44.667,272.0,68.133,238.0,47.333,256.074,76.444,196.0,47.333,259.25,95.667,164.667,64.0,222.667,100.0,178.667,92.667,223.333,170.667,195.333,163.333,214.667,225.333,189.333,197.333
0485,8,back,266.0,50.667,271.0,75.0,236.667,53.333,255.259,83.556,194.667,53.333,257.667,103.333,163.333,70.0,219.333,102.667,178.667,94.0,218.0,175.333,195.722,167.833,214.667,224.667,184.667,205.333
0485,9,back,260.667,56.0,266.0,81.2,231.333,58.667,250.444,90.0,189.333,58.667,252.083,110.333,162.667,60.0,215.333,105.333,178.0,94.667,216.0,178.0,192.111,171.667,216.0,228.0,186.0,206.667
0485,10,back,258.667,60.0,264.333,86.067,229.333,62.667,248.963,95.111,197.333,58.0,249.833,116.0,162.0,46.667,212.0,108.667,178.0,96.0,213.333,172.667,191.833,174.167,214.0,226.667,189.6,209.867
0485,11,back,256.667,58.667,262.667,85.6,227.333,61.333,247.481,94.889,198.667,57.333,247.583,116.333,161.333,42.667,212.0,108.667,177.333,97.333,208.0,174.667,191.556,171.333,204.667,216.0,193.2,207.733
0485,12,back,254.667,58.0,261.0,85.8,225.333,60.667,246.0,95.333,200.667,57.333,245.333,117.333,160.0,42.667,212.667,110.0,177.333,98.0,204.667,173.333,191.278,169.167,201.333,201.333,196.8,206.267
0485,13,back,253.333,55.333,260.0,84.0,224.0,58.0,244.667,108.0,202.667,56.667,245.333,136.667,156.0,46.0,212.0,114.0,177.333,102.0,202.667,173.333,191.667,165.0,196.667,196.0,201.067,202.8
0485,14,back,251.333,53.333,257.333,96.0,222.0,56.0,242.0,130.0,204.0,56.667,245.333,171.333,166.667,52.0,214.667,114.0,178.667,101.333,196.0,174.667,191.389,161.5,170.667,172.0,204.667,200.0
0485,15,back,248.667,54.667,256.667,92.0,223.333,54.667,240.0,133.333,202.0,59.333,242.0,174.0,171.333,54.0,217.333,114.667,178.667,101.333,191.333,175.333,190.444,161.333,156.667,160.667,206.0,204.0
0485,16,back,248.667,54.0,254.667,98.0,227.333,54.667,237.333,134.0,206.667,60.0,240.0,173.333,180.667,51.333,215.333,115.333,180.667,99.333,180.667,179.333,192.167,159.167,142.667,150.0,206.0,204.0
0485,17,back,247.333,54.0,254.667,98.667,231.333,55.333,240.889,123.111,212.0,55.333,242.667,146.8,190.0,46.0,215.333,114.667,182.0,96.667,174.667,175.333,192.556,157.667,130.667,140.667,204.667,197.333
0485,18,back,248.0,54.667,254.0,98.667,236.667,57.333,246.444,112.889,217.333,52.667,247.333,120.933,206.0,38.0,214.667,114.0,183.333,94.667,161.333,164.0,194.944,156.833,120.667,128.0,204.667,197.333
0485,19,back,249.333,52.667,254.667,94.0,237.333,58.0,252.667,100.0,220.0,53.333,252.667,92.4,212.0,32.667,214.667,112.667,184.667,92.667,158.667,160.0,198.0,153.333,117.333,117.333,204.0,196.667
0485,20,back,249.333,53.333,256.667,88.667,237.333,58.667,257.556,89.778,221.333,52.0,256.667,66.533,215.333,30.0,214.0,112.0,186.0,90.667,156.667,156.0,199.333,157.333,120.0,113.333,204.0,196.667
0485,21,back,247.333,54.667,260.667,84.667,237.333,56.0,260.444,80.222,220.0,50.0,258.667,41.333,216.0,26.667,214.0,108.667,186.0,88.667,156.0,150.0,199.333,156.667,124.0,108.667,204.0,196.667
0485,22,back,247.333,53.333,260.667,84.667,236.667,54.0,265.333,68.0,222.0,46.667,264.0,45.333,211.333,22.667,214.667,105.333,186.667,87.333,158.667,148.0,199.333,155.333,130.667,105.333,204.0,196.667
0485,23,back,248.667,51.333,262.0,81.333,236.0,51.333,270.667,70.667,214.0,45.333,269.333,46.0,202.667,18.667,215.333,102.667,186.667,86.667,162.0,148.0,200.0,154.667,136.667,104.667,204.0,196.667
0485,24,back,250.667,49.333,261.333,78.667,236.0,49.333,274.0,71.333,210.0,42.667,273.333,51.333,194.667,16.0,216.0,100.667,186.667,85.333,168.667,150.0,200.667,148.0,142.0,111.333,204.0,196.667
0485,25,back,256.0,48.0,261.333,75.333,234.0,46.0,280.0,77.333,204.0,40.0,282.0,72.222,186.0,18.667,216.667,98.667,187.333,84.667,177.333,153.333,200.667,148.0,145.333,115.333,204.0,196.667
0485,26,back,258.0,44.667,265.333,65.333,233.333,44.667,279.333,86.667,204.667,40.667,287.333,91.111,174.0,24.667,220.0,97.333,189.333,84.0,190.667,154.0,202.0,146.4,156.0,130.0,204.0,196.667
0485,27,back,259.333,42.667,267.333,64.0,234.667,44.0,280.0,92.0,203.333,43.333,292.0,111.333,170.0,34.0,223.333,96.0,192.0,84.0,208.667,158.667,202.667,146.133,162.0,141.333,204.0,196.667
0485,28,back,260.667,40.667,267.333,61.333,233.333,43.333,279.333,96.0,202.667,46.0,288.667,123.333,176.0,44.667,226.667,94.667,194.667,84.0,221.333,158.667,203.333,145.867,170.0,155.333,204.0,196.667
0485,29,back,262.667,40.0,272.0,66.667,234.0,42.667,276.667,96.667,201.333,49.333,285.333,126.0,178.0,44.0,230.0,94.0,197.333,84.0,230.667,154.0,204.667,146.933,189.333,168.667,204.0,196.667
0485,30,back,264.0,38.667,274.0,66.0,234.667,43.333,274.667,95.333,199.333,56.667,280.667,130.667,179.333,42.667,234.0,92.667,200.0,84.667,249.333,149.333,205.333,147.333,222.667,183.333,204.0,196.667
0485,31,back,268.0,39.333,277.333,64.0,235.333,42.0,272.667,90.0,206.0,60.0,279.333,135.333,183.333,43.333,240.667,91.333,205.333,84.667,250.667,150.667,208.667,146.667,241.333,188.667,204.0,196.667
0486,0,back,80.25,17.25,83.25,75.0,15.0,49.5,83.25,151.5,-12.0,35.25,92.25,193.5,72.75,162.75,41.25,216.0,-25.5,146.25,48.75,303.75,17.25,273.75,21.75,297.75,-13.5,297.75
0486,1,back,81.0,20.25,83.25,77.25,15.0,52.5,84.75,158.25,-11.25,38.25,93.75,195.0,73.5,165.75,41.25,217.5,-24.75,149.25,49.5,303.75,16.5,273.75,22.5,300.75,-12.75,300.75
0486,2,back,81.75,23.25,84.0,80.25,16.5,54.75,85.5,160.5,-10.5,41.25,95.25,197.25,74.25,168.75,41.25,219.75,-24.0,152.25,51.0,303.75,16.5,273.75,23.25,303.75,-12.0,303.75
0486,3,back,82.5,27.0,84.0,83.25,21.0,54.0,86.25,167.25,-9.75,45.0,96.75,198.75,75.0,172.5,40.5,222.0,-23.25,156.0,52.5,303.75,17.25,274.5,24.0,307.5,-11.25,307.5
0486,4,back,83.25,30.0,84.75,85.5,20.25,56.25,88.5,172.5,-9.0,48.0,98.25,198.75,75.75,175.5,40.5,223.5,-22.5,159.0,58.5,297.0,17.25,274.5,24.75,310.5,-10.5,310.5
0486,5,back,83.25,33.0,85.5,89.25,21.0,60.75,88.5,175.5,-9.0,51.0,99.75,198.75,75.75,178.5,40.5,225.75,-22.5,162.0,60.75,297.0,17.25,274.5,24.75,313.5,-10.5,313.5
0486,6,back,82.5,36.0,86.25,91.5,18.75,66.0,89.25,178.5,-9.75,54.0,102.0,198.75,75.0,181.5,39.75,228.0,-23.25,165.0,63.0,297.0,17.25,275.25,24.0,316.5,-11.25,316.5
0486,7,back,81.75,41.25,86.25,94.5,20.25,68.25,93.0,180.0,-10.5,59.25,105.0,198.75,74.25,186.75,39.0,231.0,-24.0,170.25,65.25,294.75,17.25,275.25,23.25,321.75,-12.0,321.75
0486,8,back,83.25,41.25,87.0,96.75,23.25,71.25,92.25,181.5,-9.0,59.25,106.5,198.75,75.75,186.75,38.25,233.25,-22.5,170.25,63.75,295.5,17.25,275.25,24.75,321.75,-10.5,321.75
0486,9,back,83.25,42.75,88.5,102.75,24.75,73.5,91.5,183.0,-9.0,60.75,106.5,199.5,75.75,188.25,37.5,236.25,-22.5,171.75,63.0,295.5,18.0,276.0,24.75,323.25,-10.5,323.25
0486,10,back,84.0,44.25,88.5,106.5,25.5,76.5,92.25,186.75,-8.25,62.25,106.5,201.0,76.5,189.75,36.0,237.75,-21.75,173.25,62.25,296.25,15.75,284.25,25.5,324.75,-9.75,324.75
0486,11,back,82.5,51.0,87.75,110.25,25.5,77.25,90.75,185.25,-9.75,69.0,107.25,204.0,75.75,190.5,34.5,237.75,-23.25,180.0,60.75,297.0,15.75,284.25,24.0,331.5,-11.25,331.5
0486,12,back,81.75,57.75,87.0,111.75,25.5,78.0,89.25,187.5,-10.5,75.75,105.75,212.25,75.75,195.0,33.0,238.5,-24.0,186.75,52.5,300.75,15.75,285.0,23.25,338.25,-12.0,338.25
0486,13,back,81.75,59.25,86.25,114.0,25.5,77.25,89.25,188.25,-10.5,77.25,106.5,215.25,75.75,201.0,31.5,239.25,-24.0,188.25,51.75,301.5,15.75,285.0,23.25,339.75,-12.0,339.75
0486,14,back,84.75,58.5,86.25,115.5,25.5,77.25,89.25,188.25,-7.5,76.5,106.5,218.25,75.75,206.25,30.0,240.0,-21.0,187.5,51.0,301.5,16.5,285.75,26.25,339.0,-9.0,339.0
0486,15,back,85.5,60.0,87.0,114.75,25.5,77.25,88.5,189.0,-6.75,78.0,110.25,222.75,71.25,207.75,27.75,240.75,-20.25,189.0,50.25,301.5,15.0,287.25,27.0,340.5,-8.25,340.5
