Sequence_ID,Frame,Head_x,Head_y,L_Sho_x,L_Sho_y,R_Sho_x,R_Sho_y,L_Elb_x,L_Elb_y,R_Elb_x,R_Elb_y,L_Wri_x,L_Wri_y,R_Wri_x,R_Wri_y,L_Hip_x,L_Hip_y,R_Hip_x,R_Hip_y,L_Kne_x,L_Kne_y,R_Kne_x,R_Kne_y,L_Ank_x,L_Ank_y,R_Ank_x,R_Ank_y
1351,12,379.5,198.75,279.0,168.0,363.75,147.0,219.75,217.5,539.25,217.5,250.5,274.5,508.5,274.5,192.75,127.5,237.0,108.0,131.25,117.75,167.25,105.75,72.75,90.75,109.5,79.5
1351,13,378.0,207.75,280.5,177.0,357.75,145.5,218.25,217.5,537.75,217.5,250.5,274.5,505.5,274.5,189.75,136.5,237.75,110.25,131.25,118.5,167.25,106.5,72.75,90.75,109.5,79.5
1351,14,378.0,213.0,281.25,184.5,358.5,148.5,216.75,217.5,539.25,217.5,250.5,274.5,505.5,274.5,189.75,140.25,229.5,112.5,130.5,118.5,168.0,107.25,72.75,90.75,109.5,79.5
1351,15,377.25,214.5,282.0,189.75,359.25,150.75,215.25,217.5,539.25,217.5,250.5,274.5,504.0,274.5,189.75,143.25,229.5,113.25,130.5,118.5,168.0,107.25,72.75,90.75,109.5,79.5
1351,16,377.25,222.0,282.75,195.75,360.0,153.75,213.0,218.25,541.5,218.25,250.5,274.5,504.0,274.5,189.75,147.0,230.25,114.0,131.25,119.25,168.75,109.5,72.75,90.75,109.5,79.5
1351,17,375.75,225.75,283.5,201.0,360.0,156.75,212.25,217.5,539.25,217.5,250.5,274.5,501.0,274.5,195.0,140.25,230.25,114.0,130.5,119.25,168.0,108.75,72.75,90.75,109.5,79.5
1351,18,374.25,231.0,284.25,204.75,360.0,159.75,212.25,217.5,536.25,217.5,250.5,274.5,498.0,274.5,195.75,141.75,230.25,114.75,130.5,119.25,167.25,108.75,72.75,90.75,109.5,79.5
1351,19,373.5,235.5,283.5,206.25,360.75,162.75,211.5,217.5,535.5,217.5,250.5,274.5,496.5,274.5,195.75,144.0,240.75,123.0,130.5,120.0,167.25,108.0,72.75,90.75,109.5,79.5
1351,20,369.75,246.0,283.5,207.0,360.75,166.5,211.5,217.5,528.0,217.5,250.5,274.5,489.0,274.5,196.5,145.5,240.0,125.25,130.5,120.0,167.25,108.0,72.75,90.75,109.5,79.5
1351,21,369.0,249.0,284.25,208.5,361.5,170.25,211.5,216.75,526.5,216.75,250.5,274.5,487.5,274.5,197.25,147.75,240.0,126.75,130.5,120.75,166.5,107.25,72.75,90.75,109.5,79.5
1351,22,369.0,249.0,284.25,208.5,361.5,168.0,211.5,216.75,526.5,216.75,250.5,274.5,487.5,274.5,196.5,145.5,240.0,126.0,129.75,120.0,168.0,102.0,72.75,90.75,109.5,79.5
1351,23,369.0,246.75,283.5,207.0,361.5,165.75,211.5,216.0,526.5,216.0,250.5,274.5,487.5,274.5,196.5,143.25,240.0,126.0,129.75,119.25,167.25,101.25,72.75,90.75,109.5,79.5
1351,24,369.0,244.5,282.75,205.5,361.5,164.25,215.25,221.25,522.75,221.25,250.5,274.5,487.5,274.5,196.5,141.0,240.0,126.0,129.75,119.25,166.5,101.25,72.75,90.75,109.5,79.5
1351,25,369.0,242.25,270.0,194.25,360.75,162.0,214.5,219.75,523.5,219.75,250.5,274.5,487.5,274.5,195.75,139.5,240.0,126.0,129.0,118.5,166.5,100.5,72.75,90.75,109.5,79.5
1351,26,369.75,240.75,270.75,192.75,360.75,160.5,214.5,219.0,525.0,219.0,250.5,274.5,489.0,274.5,195.75,137.25,240.0,126.0,129.0,118.5,165.75,99.75,72.75,90.75,109.5,79.5
1351,27,379.5,232.5,270.0,190.5,360.75,158.25,214.5,218.25,544.5,218.25,250.5,274.5,508.5,274.5,195.75,135.0,239.25,123.0,129.0,117.75,165.0,99.0,72.75,90.75,109.5,79.5
1351,28,381.75,224.25,281.25,195.0,360.75,156.0,215.25,217.5,548.25,217.5,250.5,274.5,513.0,274.5,195.0,133.5,228.0,110.25,129.0,117.0,165.0,99.0,72.75,90.75,109.5,79.5
1351,29,381.0,219.0,281.25,192.0,360.75,154.5,216.0,217.5,546.0,217.5,250.5,274.5,511.5,274.5,195.0,131.25,226.5,107.25,129.0,116.25,164.25,98.25,72.75,90.75,109.5,79.5
1351,30,375.75,204.75,279.75,189.0,360.75,152.25,216.0,216.75,535.5,216.75,250.5,274.5,501.0,274.5,195.0,129.0,225.75,104.25,129.0,115.5,164.25,97.5,72.75,90.75,109.5,79.5
1351,31,375.75,198.0,278.25,186.75,360.75,150.75,216.75,216.75,534.75,216.75,250.5,274.5,501.0,274.5,195.0,127.5,225.0,102.0,128.25,114.75,164.25,97.5,72.75,90.75,109.5,79.5
1351,32,375.75,189.0,276.75,180.0,365.25,153.0,218.25,215.25,533.25,215.25,250.5,274.5,501.0,274.5,194.25,123.75,225.0,101.25,128.25,114.0,162.0,97.5,72.75,90.75,112.5,82.5
1351,33,376.5,180.0,269.25,168.0,364.5,149.25,219.75,214.5,533.25,214.5,250.5,274.5,502.5,274.5,194.25,120.75,224.25,101.25,128.25,113.25,164.25,96.0,72.75,90.75,112.5,81.75
1351,34,377.25,171.0,269.25,161.25,363.75,146.25,220.5,213.75,534.0,213.75,250.5,274.5,504.0,274.5,193.5,117.0,224.25,100.5,128.25,112.5,164.25,95.25,72.75,90.75,112.5,81.0
1351,35,378.0,162.0,269.25,153.75,359.25,129.75,222.75,213.0,533.25,213.0,250.5,274.5,505.5,274.5,193.5,113.25,223.5,100.5,128.25,111.75,163.5,90.75,72.75,90.75,113.25,81.0
1351,36,378.75,153.0,269.25,147.0,357.75,123.0,224.25,211.5,533.25,211.5,250.5,274.5,347.25,208.5,192.75,110.25,223.5,99.75,128.25,111.0,164.25,89.25,72.75,90.75,112.5,81.0
1351,37,379.5,142.5,268.5,139.5,354.0,112.5,226.5,210.0,532.5,210.0,250.5,274.5,347.25,208.5,192.0,106.5,223.5,97.5,128.25,111.0,162.75,88.5,72.75,90.75,112.5,81.0
1351,38,380.25,131.25,272.25,135.75,353.25,103.5,229.5,207.75,531.0,207.75,250.5,274.5,347.25,208.5,191.25,103.5,223.5,94.5,127.5,110.25,633.0,110.25,72.75,90.75,112.5,81.0
1351,39,380.25,120.75,267.75,122.25,492.75,122.25,231.75,206.25,528.75,206.25,250.5,274.5,347.25,208.5,189.75,100.5,226.5,82.5,127.5,110.25,633.0,110.25,72.75,90.75,112.5,81.0
1351,40,390.0,107.25,264.75,113.25,515.25,113.25,234.0,204.0,546.0,204.0,250.5,274.5,347.25,208.5,189.0,96.75,225.75,78.75,127.5,110.25,652.5,110.25,72.75,90.75,111.75,81.75
1351,41,390.75,97.5,264.75,105.75,516.75,105.75,237.0,202.5,544.5,202.5,250.5,274.5,347.25,208.5,189.0,94.5,225.0,74.25,127.5,110.25,654.0,110.25,72.75,90.75,111.0,81.75
1351,42,390.0,97.5,261.75,102.75,518.25,102.75,237.0,201.75,543.0,201.75,250.5,274.5,347.25,208.5,186.75,94.5,222.75,73.5,127.5,110.25,652.5,110.25,72.75,90.75,111.0,81.75
1351,43,388.5,99.0,260.25,101.25,516.75,101.25,237.75,201.75,539.25,201.75,250.5,274.5,347.25,208.5,185.25,94.5,222.75,73.5,127.5,110.25,649.5,110.25,72.75,90.75,111.0,81.75
1351,44,380.25,106.5,258.75,99.75,501.75,99.75,237.75,201.75,347.25,144.75,250.5,274.5,347.25,208.5,179.25,104.25,222.75,73.5,127.5,110.25,633.0,110.25,72.75,90.75,111.0,81.75
1352,1,246.0,86.25,213.0,93.75,279.0,93.75,213.75,137.25,278.25,137.25,229.5,170.25,262.5,170.25,141.0,120.0,351.0,120.0,90.75,165.0,401.25,165.0,28.5,197.25,463.5,197.25
1352,2,246.75,87.75,213.75,96.0,279.75,96.0,213.75,137.25,279.75,137.25,229.5,170.25,264.0,170.25,135.75,123.75,357.75,123.75,90.75,165.75,402.75,165.75,28.5,197.25,465.0,197.25
1352,3,248.25,89.25,215.25,97.5,281.25,97.5,213.75,137.25,282.75,137.25,229.5,170.25,267.0,170.25,136.5,125.25,360.0,125.25,91.5,167.25,405.0,167.25,28.5,197.25,468.0,197.25
1352,4,249.0,90.75,216.75,99.75,281.25,99.75,214.5,136.5,283.5,136.5,229.5,170.25,268.5,170.25,138.0,126.75,360.0,126.75,91.5,168.0,406.5,168.0,29.25,197.25,468.75,197.25
1352,5,250.5,92.25,218.25,102.0,282.75,102.0,213.75,138.0,287.25,138.0,229.5,170.25,271.5,170.25,138.75,128.25,362.25,128.25,92.25,168.75,408.75,168.75,30.0,198.0,471.0,198.0
1352,6,252.0,93.75,219.75,103.5,284.25,103.5,213.75,138.0,290.25,138.0,229.5,170.25,274.5,170.25,139.5,129.75,364.5,129.75,92.25,170.25,411.75,170.25,30.75,198.0,473.25,198.0
1352,7,253.5,99.0,220.5,105.75,286.5,105.75,213.75,138.0,293.25,138.0,229.5,170.25,277.5,170.25,141.0,132.0,366.0,132.0,96.0,166.5,411.0,166.5,26.25,198.0,480.75,198.0
1352,8,255.0,104.25,222.0,107.25,288.0,107.25,213.75,138.0,296.25,138.0,229.5,170.25,280.5,170.25,141.75,135.0,368.25,135.0,95.25,168.0,414.75,168.0,27.0,198.0,483.0,198.0
1352,9,257.25,108.0,223.5,108.75,291.0,108.75,213.75,138.75,300.75,138.75,229.5,170.25,285.0,170.25,142.5,137.25,372.0,137.25,94.5,169.5,420.0,169.5,27.0,198.0,487.5,198.0
1352,10,259.5,113.25,225.0,111.0,294.0,111.0,210.0,138.0,309.0,138.0,229.5,170.25,289.5,170.25,144.75,142.5,374.25,142.5,96.0,170.25,423.0,170.25,27.0,198.0,492.0,198.0
1352,11,265.5,117.0,225.75,112.5,305.25,112.5,208.5,138.0,322.5,138.0,229.5,170.25,301.5,170.25,147.0,147.75,384.0,147.75,97.5,171.75,433.5,171.75,27.75,198.0,503.25,198.0
1352,12,268.5,121.5,228.0,115.5,309.0,115.5,208.5,138.0,328.5,138.0,229.5,170.25,307.5,170.25,148.5,150.0,388.5,150.0,99.0,172.5,438.0,172.5,27.75,198.75,509.25,198.75
1352,13,270.75,126.0,229.5,118.5,312.0,118.5,208.5,138.0,333.0,138.0,229.5,170.25,312.0,170.25,150.75,153.0,390.75,153.0,101.25,174.0,440.25,174.0,27.75,198.75,513.75,198.75
1352,14,272.25,129.75,233.25,126.0,311.25,126.0,209.25,138.0,335.25,138.0,229.5,170.25,315.0,170.25,152.25,155.25,392.25,155.25,103.5,175.5,441.0,175.5,28.5,198.75,516.0,198.75
1352,15,273.75,134.25,238.5,129.0,309.0,129.0,209.25,138.0,338.25,138.0,229.5,170.25,318.0,170.25,153.75,158.25,393.75,158.25,105.75,177.75,441.75,177.75,28.5,199.5,519.0,199.5
1352,16,275.25,138.0,242.25,132.75,308.25,132.75,212.25,139.5,338.25,139.5,229.5,170.25,321.0,170.25,155.25,159.75,395.25,159.75,107.25,182.25,443.25,182.25,28.5,199.5,522.0,199.5
1352,17,276.75,142.5,244.5,136.5,309.0,136.5,213.0,139.5,340.5,139.5,229.5,170.25,324.0,170.25,156.0,162.0,397.5,162.0,107.25,183.0,446.25,183.0,28.5,199.5,525.0,199.5
1352,18,278.25,146.25,248.25,138.75,308.25,138.75,213.0,139.5,343.5,139.5,229.5,170.25,327.0,170.25,156.75,164.25,399.75,164.25,108.0,183.75,448.5,183.75,28.5,200.25,528.0,200.25
1352,19,275.25,151.5,248.25,139.5,302.25,139.5,213.0,140.25,337.5,140.25,229.5,170.25,321.0,170.25,157.5,164.25,393.0,164.25,108.75,184.5,441.75,184.5,28.5,199.5,522.0,199.5
1352,20,276.75,155.25,249.0,141.0,304.5,141.0,213.75,140.25,339.75,140.25,229.5,170.25,324.0,170.25,159.0,165.0,394.5,165.0,109.5,185.25,444.0,185.25,28.5,199.5,525.0,199.5
1352,21,278.25,159.0,249.75,141.75,306.75,141.75,213.75,140.25,342.75,140.25,229.5,170.25,327.0,170.25,168.0,167.25,388.5,167.25,110.25,186.75,446.25,186.75,28.5,198.75,528.0,198.75
1352,22,279.75,162.0,250.5,144.0,309.0,144.0,213.75,140.25,345.75,140.25,229.5,170.25,330.0,170.25,170.25,169.5,389.25,169.5,111.75,186.75,447.75,186.75,28.5,198.75,531.0,198.75
1352,23,279.75,165.0,252.0,147.0,307.5,147.0,213.75,140.25,345.75,140.25,229.5,170.25,330.0,170.25,170.25,171.0,389.25,171.0,113.25,187.5,446.25,187.5,28.5,198.0,531.0,198.0
1352,24,279.0,165.75,252.0,148.5,306.0,148.5,213.75,140.25,344.25,140.25,229.5,170.25,328.5,170.25,170.25,171.75,387.75,171.75,113.25,187.5,444.75,187.5,29.25,198.0,528.75,198.0
1352,25,278.25,167.25,252.0,149.25,304.5,149.25,213.75,140.25,342.75,140.25,229.5,170.25,327.0,170.25,170.25,172.5,386.25,172.5,113.25,187.5,443.25,187.5,29.25,198.0,527.25,198.0
1352,26,277.5,167.25,253.5,151.5,301.5,151.5,213.75,140.25,341.25,140.25,229.5,170.25,325.5,170.25,170.25,173.25,384.75,173.25,112.5,186.75,442.5,186.75,28.5,198.0,526.5,198.0
1352,27,277.5,166.5,251.25,150.0,303.75,150.0,213.75,140.25,341.25,140.25,229.5,170.25,325.5,170.25,170.25,174.0,384.75,174.0,113.25,186.75,441.75,186.75,28.5,198.0,526.5,198.0
1352,28,282.0,168.75,250.5,147.75,313.5,147.75,214.5,140.25,349.5,140.25,229.5,170.25,334.5,170.25,170.25,173.25,393.75,173.25,113.25,186.75,450.75,186.75,28.5,198.0,535.5,198.0
1352,29,281.25,165.0,250.5,146.25,312.0,146.25,214.5,139.5,348.0,139.5,229.5,170.25,333.0,170.25,169.5,172.5,393.0,172.5,113.25,186.75,449.25,186.75,28.5,198.0,534.0,198.0
1352,30,279.75,161.25,249.75,144.0,309.75,144.0,215.25,139.5,344.25,139.5,229.5,170.25,330.0,170.25,168.75,170.25,390.75,170.25,111.75,185.25,447.75,185.25,28.5,198.0,531.0,198.0
1352,31,274.5,156.75,249.0,141.0,300.0,141.0,215.25,140.25,333.75,140.25,229.5,170.25,319.5,170.25,168.0,168.0,381.0,168.0,111.0,183.0,438.0,183.0,28.5,198.0,520.5,198.0
1352,32,274.5,153.0,250.5,140.25,298.5,140.25,213.75,137.25,335.25,137.25,229.5,170.25,319.5,170.25,166.5,165.75,382.5,165.75,109.5,181.5,439.5,181.5,28.5,198.0,520.5,198.0
1352,33,274.5,149.25,245.25,133.5,303.75,133.5,214.5,140.25,334.5,140.25,229.5,170.25,319.5,170.25,165.0,162.75,384.0,162.75,108.75,180.0,440.25,180.0,28.5,198.0,520.5,198.0
1352,34,276.75,141.75,242.25,127.5,311.25,127.5,212.25,137.25,341.25,137.25,229.5,170.25,324.0,170.25,163.5,159.75,390.0,159.75,107.25,178.5,446.25,178.5,36.75,198.75,516.75,198.75
1352,35,276.0,136.5,240.0,122.25,312.0,122.25,213.75,140.25,338.25,140.25,227.25,170.25,324.75,170.25,162.0,156.75,390.0,156.75,105.0,177.0,447.0,177.0,36.0,198.75,516.0,198.75
1352,36,272.25,129.0,240.75,120.75,303.75,120.75,213.75,140.25,330.75,140.25,227.25,170.25,317.25,170.25,159.75,153.75,384.75,153.75,104.25,175.5,440.25,175.5,35.25,198.75,509.25,198.75
1352,37,269.25,122.25,236.25,114.0,302.25,114.0,211.5,137.25,327.0,137.25,227.25,170.25,311.25,170.25,159.0,150.75,379.5,150.75,102.75,174.0,435.75,174.0,35.25,198.75,503.25,198.75
1352,38,266.25,115.5,233.25,108.75,299.25,108.75,210.75,137.25,321.75,137.25,227.25,170.25,305.25,170.25,154.5,147.0,378.0,147.0,102.0,171.75,430.5,171.75,34.5,198.0,498.0,198.0
1352,39,263.25,108.0,230.25,104.25,296.25,104.25,211.5,137.25,315.0,137.25,227.25,170.25,299.25,170.25,150.75,144.0,375.75,144.0,101.25,171.75,425.25,171.75,33.75,198.0,492.75,198.0
1352,40,255.0,103.5,224.25,102.75,285.75,102.75,211.5,137.25,298.5,137.25,227.25,170.25,282.75,170.25,149.25,142.5,360.75,142.5,99.75,171.0,410.25,171.0,33.75,198.0,476.25,198.0
1352,41,255.0,99.0,220.5,97.5,289.5,97.5,211.5,137.25,298.5,137.25,227.25,170.25,282.75,170.25,147.75,141.75,362.25,141.75,99.0,171.0,411.0,171.0,33.0,198.0,477.0,198.0
1352,42,251.25,96.0,218.25,93.0,284.25,93.0,211.5,137.25,291.0,137.25,227.25,170.25,275.25,170.25,142.5,146.25,360.0,146.25,97.5,171.0,405.0,171.0,32.25,198.0,470.25,198.0
1352,43,246.75,93.0,216.0,93.0,277.5,93.0,212.25,137.25,281.25,137.25,227.25,170.25,266.25,170.25,141.75,145.5,351.75,145.5,92.25,176.25,401.25,176.25,31.5,198.75,462.0,198.75
1352,44,245.25,90.75,214.5,93.0,276.0,93.0,212.25,137.25,278.25,137.25,227.25,170.25,263.25,170.25,141.0,145.5,349.5,145.5,91.5,177.0,399.0,177.0,31.5,199.5,459.0,199.5
1352,45,243.0,89.25,212.25,93.0,273.75,93.0,212.25,137.25,273.75,137.25,227.25,170.25,258.75,170.25,141.0,145.5,345.0,145.5,90.75,177.75,395.25,177.75,31.5,200.25,454.5,200.25
1352,46,244.5,90.75,210.75,93.75,278.25,93.75,213.0,137.25,276.0,137.25,227.25,170.25,261.75,170.25,141.0,145.5,348.0,145.5,90.0,178.5,399.0,178.5,32.25,201.75,456.75,201.75
1353,1,159.0,235.5,118.5,259.5,199.5,259.5,115.5,306.0,202.5,306.0,183.0,313.5,135.0,313.5,27.0,274.5,291.0,274.5,-54.0,312.0,372.0,312.0,-124.5,315.0,442.5,315.0
1353,2,162.0,238.5,123.0,261.0,201.0,261.0,121.5,306.0,202.5,306.0,186.0,316.5,138.0,316.5,33.0,276.0,291.0,276.0,-48.0,307.5,372.0,307.5,-117.0,315.0,441.0,315.0
1353,3,160.5,241.5,123.0,267.0,198.0,267.0,118.5,307.5,202.5,307.5,184.5,319.5,136.5,319.5,30.0,279.0,291.0,279.0,-51.0,309.0,372.0,309.0,-120.0,315.0,441.0,315.0
1353,4,159.0,244.5,120.0,270.0,198.0,270.0,114.0,309.0,204.0,309.0,183.0,322.5,135.0,322.5,27.0,280.5,291.0,280.5,-51.0,313.5,369.0,313.5,-123.0,315.0,441.0,315.0
1353,5,150.0,253.5,103.5,273.0,196.5,273.0,96.0,310.5,204.0,310.5,174.0,331.5,126.0,331.5,9.0,283.5,291.0,283.5,-69.0,315.0,369.0,315.0,-139.5,315.0,439.5,315.0
1353,6,147.0,256.5,97.5,277.5,196.5,277.5,88.5,310.5,205.5,310.5,171.0,334.5,123.0,334.5,3.0,285.0,291.0,285.0,-75.0,316.5,369.0,316.5,-148.5,316.5,442.5,316.5
1353,7,145.5,261.0,97.5,273.0,193.5,273.0,85.5,312.0,205.5,312.0,169.5,339.0,121.5,339.0,1.5,288.0,289.5,288.0,-76.5,316.5,367.5,316.5,-148.5,316.5,439.5,316.5
1353,8,144.0,265.5,96.0,277.5,192.0,277.5,81.0,313.5,207.0,313.5,168.0,343.5,120.0,343.5,0.0,289.5,288.0,289.5,-79.5,316.5,367.5,316.5,-153.0,316.5,441.0,316.5
1353,9,142.5,271.5,94.5,280.5,190.5,280.5,78.0,315.0,207.0,315.0,166.5,349.5,118.5,349.5,-1.5,292.5,286.5,292.5,-82.5,319.5,367.5,319.5,-156.0,316.5,441.0,316.5
1353,10,141.0,274.5,93.0,283.5,189.0,283.5,75.0,316.5,207.0,316.5,165.0,352.5,117.0,352.5,-4.5,295.5,286.5,295.5,-85.5,321.0,367.5,321.0,-159.0,316.5,441.0,316.5
1353,11,139.5,279.0,91.5,288.0,187.5,288.0,70.5,319.5,208.5,319.5,163.5,357.0,115.5,357.0,-6.0,298.5,285.0,298.5,-87.0,324.0,366.0,324.0,-162.0,316.5,441.0,316.5
1353,12,139.5,282.0,91.5,289.5,187.5,289.5,72.0,321.0,207.0,321.0,163.5,360.0,115.5,360.0,-6.0,301.5,285.0,301.5,-84.0,322.5,363.0,322.5,-160.5,316.5,439.5,316.5
1353,13,138.0,285.0,88.5,292.5,187.5,292.5,70.5,322.5,205.5,322.5,162.0,363.0,114.0,363.0,-9.0,303.0,285.0,303.0,-85.5,324.0,361.5,324.0,-163.5,316.5,439.5,316.5
1353,14,138.0,288.0,90.0,295.5,186.0,295.5,70.5,324.0,205.5,324.0,162.0,366.0,114.0,366.0,-7.5,306.0,283.5,306.0,-84.0,324.0,360.0,324.0,-163.5,316.5,439.5,316.5
1353,15,141.0,288.0,96.0,298.5,186.0,298.5,78.0,327.0,204.0,327.0,165.0,366.0,117.0,366.0,-1.5,309.0,283.5,309.0,-76.5,325.5,358.5,325.5,-157.5,316.5,439.5,316.5
1353,16,141.0,291.0,96.0,300.0,186.0,300.0,78.0,330.0,204.0,330.0,165.0,369.0,117.0,369.0,-1.5,312.0,283.5,312.0,-76.5,327.0,358.5,327.0,-157.5,316.5,439.5,316.5
1353,17,139.5,291.0,93.0,301.5,186.0,301.5,75.0,330.0,204.0,330.0,163.5,369.0,115.5,369.0,-3.0,313.5,282.0,313.5,-78.0,327.0,357.0,327.0,-159.0,315.0,438.0,315.0
1353,18,139.5,292.5,93.0,303.0,186.0,303.0,75.0,330.0,204.0,330.0,163.5,370.5,115.5,370.5,-3.0,315.0,282.0,315.0,-78.0,327.0,357.0,327.0,-159.0,316.5,438.0,316.5
1353,19,138.0,294.0,90.0,303.0,186.0,303.0,72.0,330.0,204.0,330.0,162.0,372.0,114.0,372.0,-6.0,315.0,282.0,315.0,-81.0,327.0,357.0,327.0,-162.0,316.5,438.0,316.5
1353,20,138.0,298.5,90.0,301.5,186.0,301.5,72.0,331.5,204.0,331.5,162.0,376.5,114.0,376.5,-6.0,316.5,282.0,316.5,-81.0,327.0,357.0,327.0,-163.5,316.5,439.5,316.5
1353,21,135.0,295.5,84.0,301.5,186.0,301.5,64.5,333.0,205.5,333.0,159.0,373.5,111.0,373.5,-12.0,318.0,282.0,318.0,-93.0,327.0,363.0,327.0,-169.5,316.5,439.5,316.5
1353,22,136.5,292.5,87.0,300.0,186.0,300.0,69.0,331.5,204.0,331.5,160.5,370.5,112.5,370.5,-9.0,316.5,282.0,316.5,-84.0,327.0,357.0,327.0,-166.5,316.5,439.5,316.5
1353,23,136.5,289.5,87.0,298.5,186.0,298.5,69.0,331.5,204.0,331.5,160.5,367.5,112.5,367.5,-9.0,315.0,282.0,315.0,-84.0,327.0,357.0,327.0,-166.5,316.5,439.5,316.5
1353,24,138.0,289.5,90.0,297.0,186.0,297.0,72.0,331.5,204.0,331.5,162.0,367.5,114.0,367.5,-6.0,313.5,282.0,313.5,-88.5,327.0,364.5,327.0,-163.5,316.5,439.5,316.5
1353,25,138.0,286.5,90.0,294.0,186.0,294.0,72.0,331.5,204.0,331.5,162.0,364.5,114.0,364.5,-6.0,312.0,282.0,312.0,-88.5,327.0,364.5,327.0,-163.5,316.5,439.5,316.5
1353,26,138.0,285.0,88.5,292.5,187.5,292.5,72.0,333.0,204.0,333.0,162.0,363.0,114.0,363.0,276.0,276.0,282.0,310.5,-88.5,327.0,364.5,327.0,-163.5,316.5,439.5,316.5
1353,27,138.0,280.5,84.0,291.0,192.0,291.0,73.5,330.0,202.5,330.0,162.0,358.5,114.0,358.5,276.0,274.5,282.0,309.0,-90.0,327.0,366.0,327.0,-163.5,316.5,439.5,316.5
1353,28,139.5,276.0,85.5,289.5,193.5,289.5,76.5,330.0,202.5,330.0,163.5,354.0,115.5,354.0,276.0,273.0,283.5,306.0,-85.5,324.0,364.5,324.0,-160.5,316.5,439.5,316.5
1353,29,147.0,270.0,100.5,289.5,193.5,289.5,91.5,328.5,202.5,328.5,171.0,348.0,123.0,348.0,277.5,271.5,283.5,304.5,-70.5,322.5,364.5,322.5,-145.5,316.5,439.5,316.5
1353,30,148.5,267.0,102.0,288.0,195.0,288.0,94.5,328.5,202.5,328.5,172.5,345.0,124.5,345.0,277.5,270.0,285.0,301.5,-67.5,321.0,364.5,321.0,-142.5,316.5,439.5,316.5
1353,31,151.5,262.5,108.0,286.5,195.0,286.5,100.5,327.0,202.5,327.0,175.5,340.5,127.5,340.5,277.5,268.5,285.0,300.0,-63.0,321.0,366.0,321.0,-136.5,316.5,439.5,316.5
1353,32,153.0,259.5,111.0,283.5,195.0,283.5,103.5,324.0,202.5,324.0,177.0,337.5,129.0,337.5,277.5,267.0,285.0,298.5,-61.5,318.0,367.5,318.0,-133.5,316.5,439.5,316.5
1353,33,154.5,256.5,114.0,280.5,195.0,280.5,106.5,322.5,202.5,322.5,178.5,334.5,130.5,334.5,279.0,265.5,286.5,297.0,-60.0,315.0,369.0,315.0,-130.5,316.5,439.5,316.5
1353,34,156.0,253.5,118.5,271.5,193.5,271.5,111.0,321.0,201.0,321.0,180.0,331.5,132.0,331.5,279.0,264.0,286.5,295.5,-52.5,312.0,364.5,312.0,-130.5,316.5,442.5,316.5
1353,35,157.5,250.5,121.5,268.5,193.5,268.5,114.0,319.5,201.0,319.5,181.5,328.5,133.5,328.5,280.5,262.5,288.0,294.0,-51.0,310.5,366.0,310.5,-127.5,316.5,442.5,316.5
1353,36,159.0,247.5,123.0,265.5,195.0,265.5,117.0,318.0,201.0,318.0,183.0,325.5,135.0,325.5,28.5,294.0,289.5,294.0,-49.5,309.0,367.5,309.0,-121.5,316.5,439.5,316.5
1353,37,159.0,243.0,123.0,264.0,195.0,264.0,117.0,315.0,201.0,315.0,187.5,316.5,130.5,316.5,28.5,289.5,289.5,289.5,-49.5,309.0,367.5,309.0,-121.5,316.5,439.5,316.5
1353,38,160.5,240.0,126.0,264.0,195.0,264.0,120.0,312.0,201.0,312.0,187.5,316.5,133.5,316.5,31.5,288.0,289.5,288.0,-48.0,307.5,369.0,307.5,-118.5,316.5,439.5,316.5
1353,39,162.0,237.0,124.5,262.5,199.5,262.5,123.0,310.5,201.0,310.5,187.5,316.5,136.5,316.5,34.5,285.0,289.5,285.0,-52.5,303.0,376.5,303.0,-115.5,316.5,439.5,316.5
1353,40,163.5,234.0,127.5,261.0,199.5,261.0,126.0,307.5,201.0,307.5,187.5,316.5,139.5,316.5,36.0,282.0,291.0,282.0,-51.0,301.5,378.0,301.5,-112.5,316.5,439.5,316.5
1353,41,160.5,235.5,120.0,258.0,201.0,258.0,120.0,306.0,201.0,306.0,189.0,318.0,132.0,318.0,28.5,280.5,292.5,280.5,-58.5,301.5,379.5,301.5,-118.5,316.5,439.5,316.5
1354,1,261.75,165.75,243.75,178.5,279.75,178.5,238.5,216.0,285.0,216.0,320.25,217.5,203.25,217.5,153.75,200.25,369.75,200.25,99.0,241.5,424.5,241.5,,,,
1354,2,261.0,175.5,242.25,181.5,279.75,181.5,237.0,217.5,285.0,217.5,319.5,227.25,202.5,227.25,162.75,201.0,359.25,201.0,98.25,242.25,423.75,242.25,,,,
1354,3,261.0,178.5,242.25,186.75,279.75,186.75,238.5,216.75,283.5,216.75,319.5,230.25,202.5,230.25,163.5,204.0,358.5,204.0,99.0,243.75,423.0,243.75,,,,
1354,4,261.75,181.5,243.75,190.5,279.75,190.5,240.0,219.0,283.5,219.0,320.25,233.25,203.25,233.25,166.5,207.0,357.0,207.0,100.5,245.25,423.0,245.25,,,,
1354,5,262.5,185.25,246.0,193.5,279.0,193.5,241.5,219.75,283.5,219.75,321.0,237.0,204.0,237.0,168.75,210.0,356.25,210.0,102.75,246.75,422.25,246.75,,,,
1354,6,258.75,194.25,239.25,198.75,278.25,198.75,234.75,220.5,282.75,220.5,317.25,246.0,200.25,246.0,162.0,214.5,355.5,214.5,96.0,247.5,421.5,247.5,,,,
